timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1454978689.970836,187.073700,129.271698,-691.044556
1454978689.990886,187.075790,129.721619,-691.121155
1454978690.010936,187.600479,129.648392,-691.192993
1454978690.031017,187.675995,129.723297,-691.567810
1454978690.051067,186.474731,129.494568,-691.048706
1454978690.071117,186.774384,129.420624,-691.046753
1454978690.091137,186.249725,129.493774,-691.049927
1454978690.111187,186.999512,129.421188,-691.270508
1454978690.131206,187.751984,129.948624,-691.493164
1454978690.151256,186.475052,129.569641,-690.973938
1454978690.171306,186.549973,129.570068,-690.823547
1454978690.191387,186.851807,129.945801,-691.123169
1454978690.211437,187.450867,129.722794,-691.269043
1454978690.231487,187.825439,129.649277,-691.116760
1454978690.251567,186.924347,129.421234,-690.970947
1454978690.271618,186.624725,129.495102,-691.047852
1454978690.291668,186.624802,129.494949,-691.197876
1454978690.311748,187.675919,129.723450,-691.417847
1454978690.331768,187.600739,129.723541,-691.043213
1454978690.351818,187.149689,129.497040,-690.969971
1454978690.371837,186.773254,129.195862,-690.820984
1454978690.391887,186.773636,129.270782,-690.896240
1454978690.411907,187.374832,129.497528,-691.268677
1454978690.431957,187.673584,129.274048,-690.816284
1454978690.452007,187.298553,129.272797,-690.743347
1454978690.472057,187.073746,129.271622,-691.119568
1454978690.492107,186.624359,129.420166,-690.972595
1454978690.512188,187.525253,129.572922,-691.418091
1454978690.532238,187.523911,129.348587,-690.742371
1454978690.552257,186.849380,129.420883,-691.046326
1454978690.572307,186.849579,129.496201,-690.746582
1454978690.592357,186.700455,129.645294,-691.122986
1454978690.612438,187.750854,129.723846,-691.267395
1454978690.632488,186.850006,129.571045,-690.896851
1454978690.652538,186.999893,129.571793,-690.671021
1454978690.672618,186.774689,129.495712,-690.972046
1454978690.692669,187.074966,129.571930,-690.820618
1454978690.712719,187.749832,129.498856,-691.266602
1454978690.732769,187.224686,129.497299,-690.969543
1454978690.752788,186.848694,129.270889,-691.045776
1454978690.772838,186.775009,129.570786,-690.897278
1454978690.792888,186.851028,129.796036,-690.897644
1454978690.812938,187.375656,129.647232,-691.569214
1454978690.833019,186.926025,129.796310,-690.897217
1454978690.853038,186.775681,129.720779,-690.897827
1454978690.873088,186.848511,129.195602,-691.345520
1454978690.893108,186.699127,129.345215,-691.196899
1454978690.913158,187.375809,129.722595,-691.194458
1454978690.933178,186.849121,129.345734,-691.196045
1454978690.953228,186.774765,129.495560,-691.122009
1454978690.973247,186.773560,129.270935,-690.746216
1454978690.993297,186.623947,129.345322,-690.822327
1454978691.013347,187.450455,129.647949,-691.118835
1454978691.033367,186.699692,129.495453,-690.972412
1454978691.053417,187.300339,129.647644,-690.894653
1454978691.073467,186.924957,129.571396,-690.821472
1454978691.093547,186.848663,129.270966,-690.970825
1454978691.113597,187.524872,129.498001,-691.342834
1454978691.133648,186.849380,129.420883,-691.046326
1454978691.153698,186.848068,129.120819,-691.120300
1454978691.173748,186.699326,129.420517,-690.897217
1454978691.193767,186.774048,129.345627,-691.046509
1454978691.213817,187.524094,129.348206,-691.117310
1454978691.233867,186.924606,129.496399,-690.821167
1454978691.253917,186.849457,129.420731,-691.196350
1454978691.273937,186.848740,129.270813,-691.120789
1454978691.293987,187.299606,129.422043,-691.493835
1454978691.314006,187.750549,129.648788,-691.342163
1454978691.334056,186.923584,129.271393,-690.820435
1454978691.354076,186.998566,129.271729,-690.744995
1454978691.374126,186.847916,129.121124,-690.820312
1454978691.394176,186.400589,129.643936,-691.424622
1454978691.414196,187.600143,129.573395,-691.192688
1454978691.434246,186.850677,129.721039,-690.897400
1454978691.454265,186.998642,129.271576,-690.895020
1454978691.474315,186.849655,129.496048,-690.896606
1454978691.494335,187.300781,129.722412,-691.119873
1454978691.514385,187.601166,129.798386,-691.193481
1454978691.534404,187.224014,129.347290,-690.968994
1454978691.554454,186.699280,129.420593,-690.822205
1454978691.574474,187.148743,129.271881,-691.119141
1454978691.594524,187.674423,129.423737,-691.116760
1454978691.614605,187.901489,129.874451,-691.192078
1454978691.634655,187.675446,129.648743,-691.117554
1454978691.654735,187.074661,129.496857,-690.895386
1454978691.674785,186.999435,129.421341,-691.120483
1454978691.694835,187.900101,129.574539,-691.116028
1454978691.714885,187.824707,129.499359,-691.041199
1454978691.734935,186.849350,129.420959,-690.971313
1454978691.754985,186.924652,129.496323,-690.896179
1454978691.775005,187.599960,129.573776,-690.817749
1454978691.795055,187.901718,129.949677,-690.967407
1454978691.815105,188.125671,129.725555,-690.890381
1454978691.835155,187.375259,129.648056,-690.744263
1454978691.855205,187.000961,129.796722,-690.746826
1454978691.875286,187.075409,129.646698,-691.045898
1454978691.895336,187.675110,129.573746,-691.117310
1454978691.915386,187.901306,129.874832,-690.817139
1454978691.935405,187.449768,129.497955,-691.118286
1454978691.955455,187.149612,129.497192,-690.819946
1454978691.975475,187.449326,129.423172,-690.893066
1454978691.995525,187.976135,129.799789,-691.116455
1454978692.015545,187.900589,129.724915,-690.741577
1454978692.035595,186.850677,129.721039,-690.897400
1454978692.055645,187.074768,129.496628,-691.120361
1454978692.075725,187.299347,129.422562,-690.968872
1454978692.095745,187.900848,129.724380,-691.266602
1454978692.115795,187.674606,129.499054,-690.817017
1454978692.135814,187.375183,129.648193,-690.594238
1454978692.155864,187.074661,129.496857,-690.895386
1454978692.175914,187.299606,129.497726,-690.819092
1454978692.195964,187.900726,129.724609,-691.041565
1454978692.216045,186.699432,129.420288,-691.122192
1454978692.236095,187.074585,129.497009,-690.745361
1454978692.256145,186.998596,129.271652,-690.820007
1454978692.276226,186.848740,129.270813,-691.120789
1454978692.296276,187.525223,129.572998,-691.343140
1454978692.316326,186.624771,129.495026,-691.122864
1454978692.336376,186.775406,129.645630,-691.047546
1454978692.356456,186.699432,129.420288,-691.122192
1454978692.376506,187.074326,129.421844,-690.895142
1454978692.396556,187.676880,129.948578,-691.268616
1454978692.416607,186.775681,129.720779,-690.897827
1454978692.436687,187.299881,129.572861,-690.669373
1454978692.456737,186.699692,129.495453,-690.972412
1454978692.476757,186.999619,129.496658,-690.820801
1454978692.496807,187.675140,129.573669,-691.192261
1454978692.516857,186.849197,129.421249,-690.671387
1454978692.536907,186.773987,129.345779,-690.896484
1454978692.556926,187.073639,129.271851,-690.894592
1454978692.576976,186.850342,129.646042,-690.897156
1454978692.597057,187.375107,129.572678,-691.118958
1454978692.617071,186.549286,129.420059,-690.822998
1454978692.637121,186.774719,129.495636,-691.046997
1454978692.657202,186.849045,129.345886,-691.046082
1454978692.677252,186.774200,129.345337,-691.346497
1454978692.697302,187.525818,129.723129,-691.193665
1454978692.717321,187.299683,129.497574,-690.969116
1454978692.737371,186.624725,129.495102,-691.047852
1454978692.757421,186.773224,129.195938,-690.745972
1454978692.777471,186.849533,129.420593,-691.346313
1454978692.797521,187.300110,129.572418,-691.119385
1454978692.817602,187.073563,129.272003,-690.744568
1454978692.837652,186.772964,129.120789,-690.895752
1454978692.857702,186.772049,128.895554,-691.119934
1454978692.877722,186.847122,128.895660,-691.269470
1454978692.897802,187.072678,129.046707,-691.043823
1454978692.917822,186.471558,128.819794,-690.821350
1454978692.937902,186.244553,128.368927,-690.895996
1454978692.957952,186.094177,128.293472,-690.821533
1454978692.977972,186.169708,128.444031,-690.521667
1454978692.998022,186.168076,128.068893,-690.670349
1454978693.018041,185.566757,127.766708,-690.747620
1454978693.038092,185.339630,127.316040,-690.597290
1454978693.058111,184.664124,127.163376,-690.900513
1454978693.078161,185.188019,126.940384,-690.746826
1454978693.098211,184.735550,126.413925,-690.597473
1454978693.118231,184.134125,126.111969,-690.449768
1454978693.138281,184.206055,125.437225,-690.446960
1454978693.158331,184.054001,124.986725,-690.446228
1454978693.178381,184.801025,124.314148,-690.664673
1454978693.198431,184.949951,124.089828,-690.513062
1454978693.218481,183.519012,122.810104,-690.216492
1454978693.238500,183.740219,121.985992,-690.137329
1454978693.258550,183.886841,121.236450,-690.208862
1454978693.278570,184.635925,121.013885,-690.428955
1454978693.298620,184.781036,119.964645,-690.199463
1454978693.318640,183.877823,119.286758,-689.902039
1454978693.338720,184.400406,118.763702,-689.822327
1454978693.358770,184.622360,118.089432,-689.893677
1454978693.378820,185.897202,118.018585,-690.261353
1454978693.398870,185.894150,117.419250,-689.584290
1454978693.418890,185.892517,117.044113,-689.732971
1454978693.438940,185.816864,116.893753,-689.807861
1454978693.458959,186.266586,116.820206,-689.955078
1454978693.479009,187.241318,116.748520,-690.099426
1454978693.499029,187.164536,116.373383,-689.948486
1454978693.519079,187.388794,116.224350,-689.796753
1454978693.539099,187.388214,116.074127,-690.021240
1454978693.559149,187.613205,116.074921,-690.019958
1454978693.579168,188.663010,116.003342,-690.313843
1454978693.599218,188.439194,116.302902,-689.941162
1454978693.619238,188.514526,116.378174,-689.941040
1454978693.639288,188.889267,116.304367,-690.088684
1454978693.659338,188.963928,116.229630,-690.088013
1454978693.679388,190.166061,116.683640,-690.307922
1454978693.699438,188.891006,116.679291,-690.164978
1454978693.719457,189.267014,116.905609,-690.163696
1454978693.739508,189.642120,116.906708,-690.386597
1454978693.759558,189.869354,117.432800,-690.087219
1454978693.779577,190.769638,117.435394,-690.682251
1454978693.799597,190.171585,117.883469,-690.462158
1454978693.819647,190.399658,118.559280,-690.463257
1454978693.839697,190.548691,118.334641,-690.611633
1454978693.859747,190.624496,118.484695,-690.836731
1454978693.879797,190.925919,118.785599,-690.986084
1454978693.899847,190.175217,118.633026,-690.914734
1454978693.919897,190.476044,118.783783,-691.213623
1454978693.939947,190.251160,118.858444,-690.765137
1454978693.959967,190.325516,118.708633,-690.839172
1454978693.980017,191.154175,119.461029,-691.362244
1454978694.000036,190.478104,119.233780,-691.215210
1454978694.020056,190.253159,119.232849,-691.366455
1454978694.040106,190.554230,119.458817,-691.440552
1454978694.060156,189.879898,119.606445,-691.444824
1454978694.080206,190.929672,119.534927,-691.663696
1454978694.100256,190.029266,119.456894,-691.518433
1454978694.120275,189.881378,119.906204,-691.670837
1454978694.140295,189.732056,120.055679,-691.672241
1454978694.160345,189.432098,120.054535,-691.748901
1454978694.180364,190.558182,120.283371,-691.893433
1454978694.200415,189.208649,120.353363,-692.126160
1454978694.220434,189.434952,120.654312,-691.975952
1454978694.240484,189.211426,120.953278,-692.203247
1454978694.260534,188.612564,121.175934,-692.432373
1454978694.280584,189.588654,121.404236,-692.577759
1454978694.300604,188.688553,121.401260,-692.357727
1454978694.320654,188.388916,121.475128,-692.434692
1454978694.340673,188.539230,121.550751,-692.359131
1454978694.360723,188.764130,121.476013,-692.882568
1454978694.380773,189.214783,121.627686,-692.805603
1454978694.400823,188.614685,121.625793,-692.583923
1454978694.420873,188.389679,121.625000,-692.585205
1454978694.440924,189.214096,121.553360,-692.130371
1454978694.460974,189.140015,121.702652,-692.581299
1454978694.481054,189.589783,121.629013,-692.803528
1454978694.501104,188.240356,121.774460,-692.586548
1454978694.521124,188.540024,121.700531,-692.584595
1454978694.541174,188.990250,121.777328,-692.357422
1454978694.561193,189.065353,121.777374,-692.581970
1454978694.581213,189.215698,121.852905,-692.581421
1454978694.601263,188.540710,121.850525,-692.585144
1454978694.621282,188.765305,121.776398,-692.508667
1454978694.641332,188.316299,121.999863,-692.436890
1454978694.661383,188.767639,122.301529,-692.360474
1454978694.681463,188.543884,122.525299,-692.812500
1454978694.701513,187.945450,122.898453,-692.517151
1454978694.721563,187.647644,123.347092,-692.820374
1454978694.741613,187.572647,123.346817,-692.820801
1454978694.761633,188.173920,123.573441,-693.343262
1454978694.781683,188.173416,123.498734,-693.042969
1454978694.801702,187.272873,123.420990,-692.597717
1454978694.821752,187.421936,123.196381,-692.746094
1454978694.841772,187.423065,123.421143,-692.971924
1454978694.861822,188.096725,123.123459,-693.042114
1454978694.881872,188.022400,123.273193,-693.043030
1454978694.901922,187.271927,123.195847,-692.746948
1454978694.922003,187.422546,123.346527,-692.596680
1454978694.942053,187.422195,123.271530,-692.596375
1454978694.962103,186.748138,123.418610,-693.125610
1454978694.982153,188.022980,123.423416,-692.818604
1454978695.002203,187.497192,123.271790,-692.595947
1454978695.022253,187.197189,123.270721,-692.597595
1454978695.042272,187.272186,123.270996,-692.597168
1454978695.062322,188.098770,123.573456,-693.043701
1454978695.082373,187.947144,123.273453,-692.518433
1454978695.102423,187.423569,123.571533,-692.597412
1454978695.122473,187.498016,123.421478,-692.896484
1454978695.142492,187.271851,123.195999,-692.596924
1454978695.162542,188.248688,123.574142,-692.892822
1454978695.182562,187.647903,123.422241,-692.670654
1454978695.202612,187.124115,123.645004,-693.049316
1454978695.222662,187.798004,123.422546,-692.894836
1454978695.242712,187.573288,123.496902,-692.746338
1454978695.262731,188.399246,123.724899,-692.667542
1454978695.282781,187.573166,123.497131,-692.521362
1454978695.302862,187.497879,123.421783,-692.596497
1454978695.322912,187.648560,123.572327,-692.596191
1454978695.342962,187.498291,123.496643,-692.746704
1454978695.363012,188.623657,123.575546,-692.815796
1454978695.383062,187.497986,123.421555,-692.821472
1454978695.403112,187.648209,123.497330,-692.595947
1454978695.423162,187.722870,123.422577,-692.595215
1454978695.443182,187.496857,123.196793,-692.595703
1454978695.463232,188.098083,123.423447,-693.043152
1454978695.483251,187.197952,123.420563,-692.748169
1454978695.503271,187.348236,123.496185,-692.672607
1454978695.523321,187.272949,123.420837,-692.747742
1454978695.543341,187.648163,123.497406,-692.520935
1454978695.563391,188.248413,123.498993,-693.042603
1454978695.583410,187.122299,123.270233,-692.822998
1454978695.603460,186.822983,123.419159,-692.825195
1454978695.623480,187.498291,123.496643,-692.746704
1454978695.643530,187.422302,123.271301,-692.821350
1454978695.663580,187.948669,123.573151,-692.819519
1454978695.683660,187.272263,123.270844,-692.747192
1454978695.703710,187.647980,123.422089,-692.820679
1454978695.723760,187.272217,123.270920,-692.672180
1454978695.743811,187.422989,123.421295,-692.821899
1454978695.763830,187.724335,123.722351,-692.821289
1454978695.783880,187.422836,123.421600,-692.521912
1454978695.803900,187.122620,123.345306,-692.748291
1454978695.823950,187.123245,123.495392,-692.673828
1454978695.844000,187.423782,123.571075,-693.047424
1454978695.864050,187.874100,123.647659,-693.045166
1454978695.884100,187.422272,123.271378,-692.746338
1454978695.904180,187.423218,123.496536,-692.597168
1454978695.924230,187.572906,123.421967,-692.671082
1454978695.944280,187.273697,123.570694,-692.898254
1454978695.964361,188.173767,123.573730,-693.043213
1454978695.984411,187.271545,123.120926,-692.671692
1454978696.004461,187.647568,123.347244,-692.670410
1454978696.024511,187.497375,123.271408,-692.970947
1454978696.044561,187.724838,123.797058,-693.121521
1454978696.064611,188.324142,123.649185,-693.117676
1454978696.084661,187.347977,123.421021,-692.822327
1454978696.104711,187.347900,123.421173,-692.672302
1454978696.124761,187.497192,123.271790,-692.595947
1454978696.144781,188.024002,123.648422,-692.819336
1454978696.164831,188.173492,123.498596,-693.192993
1454978696.184881,187.122955,123.420303,-692.748535
1454978696.204901,187.423981,123.646378,-692.747681
1454978696.224951,187.274002,123.645767,-692.823486
1454978696.244970,188.173080,123.423721,-693.042725
1454978696.265020,188.248077,123.423981,-693.042297
1454978696.285040,187.272980,123.420761,-692.822754
1454978696.305090,187.573242,123.496979,-692.671326
1454978696.325109,187.421936,123.196381,-692.746094
1454978696.345159,188.323334,123.499405,-692.892151
1454978696.365179,188.024414,123.723267,-692.969604
1454978696.385229,187.347946,123.421097,-692.747314
1454978696.405248,187.797638,123.347626,-692.819580
1454978696.425299,186.972305,123.269699,-692.823853
1454978696.445349,188.247742,123.348984,-693.042053
1454978696.465368,188.173996,123.648956,-692.818542
1454978696.485418,187.273636,123.570847,-692.748230
1454978696.505468,187.422958,123.421371,-692.746887
1454978696.525488,187.497543,123.346786,-692.596191
1454978696.545538,188.023010,123.423340,-692.893555
1454978696.565618,188.249359,123.724136,-692.893372
1454978696.585668,187.572876,123.422043,-692.596069
1454978696.605718,187.722824,123.422653,-692.520264
1454978696.625799,187.048019,123.419891,-692.898987
1454978696.645849,187.648392,123.496948,-692.970886
1454978696.665899,188.322556,123.349625,-692.666626
1454978696.685949,187.723816,123.647720,-692.446045
1454978696.706030,187.423218,123.496536,-692.597168
1454978696.726080,187.797867,123.422852,-692.594849
1454978696.746099,187.949585,123.798370,-692.595337
1454978696.766149,187.422501,123.346603,-692.521667
1454978696.786230,187.197983,123.420486,-692.823120
1454978696.806280,187.497803,123.421921,-692.446472
1454978696.826330,187.647293,123.272095,-692.820129
1454978696.846380,188.322968,123.424469,-692.816895
1454978696.866461,187.422577,123.346451,-692.671631
1454978696.886511,187.648590,123.572250,-692.671143
1454978696.906561,187.424011,123.646301,-692.822693
1454978696.926611,187.648010,123.422012,-692.895630
1454978696.946691,188.249100,123.648987,-693.043091
1454978696.966741,187.422989,123.421295,-692.821899
1454978696.986791,187.498672,123.571564,-692.822021
1454978697.006842,187.423981,123.646378,-692.747681
1454978697.026861,187.273392,123.495621,-692.972961
1454978697.046942,188.024155,123.648132,-693.119385
1454978697.066992,187.272903,123.420914,-692.672729
1454978697.087042,187.573517,123.572128,-692.521606
1454978697.107092,187.422195,123.271530,-692.596375
1454978697.127142,187.573242,123.496979,-692.671326
1454978697.147161,188.100021,123.873672,-692.819702
1454978697.167211,187.797974,123.422623,-692.819824
1454978697.187261,187.197495,123.345795,-692.522888
1454978697.207281,187.197189,123.270721,-692.597595
1454978697.227331,187.272980,123.420761,-692.822754
1454978697.247381,188.399170,123.649384,-693.192261
1454978697.267431,187.422455,123.271011,-693.121338
1454978697.287512,187.422073,123.196075,-693.046082
1454978697.307562,187.572647,123.346817,-692.820801
1454978697.327612,187.647476,123.271729,-693.195068
1454978697.347662,188.323074,123.424240,-693.041870
1454978697.367712,187.422195,123.271530,-692.596375
1454978697.387792,187.648560,123.572327,-692.596191
1454978697.407842,187.497650,123.346558,-692.821228
1454978697.427893,187.423477,123.496017,-693.122131
1454978697.447943,188.248077,123.423981,-693.042297
1454978697.467993,187.647186,123.272324,-692.595093
1454978697.488073,187.647537,123.347321,-692.595398
1454978697.508123,187.049194,123.720276,-692.525024
1454978697.528173,188.173309,123.498962,-692.817993
1454978697.548223,188.173050,123.423798,-692.967712
1454978697.568243,187.422882,123.421524,-692.596924
1454978697.588262,188.022827,123.423721,-692.518555
1454978697.608312,187.497147,123.271866,-692.520935
1454978697.628351,188.547363,123.275131,-692.965088
1454978697.648370,188.398483,123.499390,-693.191772
1454978697.668420,187.422882,123.421524,-692.596924
1454978697.688470,187.797638,123.347626,-692.819580
1454978697.708520,187.422226,123.271454,-692.671387
1454978697.728570,188.249023,123.649139,-692.893127
1454978697.748620,188.098694,123.573608,-692.893677
1454978697.768670,187.648315,123.497101,-692.820923
1454978697.788720,187.647614,123.347168,-692.745361
1454978697.808801,187.723663,123.572357,-692.820740
1454978697.828851,188.324326,123.724472,-692.817993
1454978697.848901,188.173996,123.648956,-692.818542
1454978697.868951,187.123901,123.645462,-692.599365
1454978697.889001,187.198563,123.570724,-692.598633
1454978697.909051,187.422836,123.421600,-692.521912
1454978697.929101,188.322998,123.424393,-692.891907
1454978697.949182,188.473892,123.650238,-692.591919
1454978697.969201,187.422882,123.421524,-692.596924
1454978697.989251,187.798203,123.497864,-692.595093
1454978698.009301,187.423218,123.496536,-692.597168
1454978698.029321,188.472977,123.425003,-692.816101
1454978698.049371,188.098206,123.498917,-692.593445
1454978698.069421,187.272827,123.421066,-692.522705
1454978698.089471,187.423218,123.496536,-692.597168
1454978698.109521,187.647827,123.422394,-692.520630
1454978698.129571,188.098312,123.498688,-692.818420
1454978698.149591,187.722870,123.422577,-692.595215
1454978698.169641,187.347565,123.346176,-692.672058
1454978698.189691,187.423325,123.496307,-692.822144
1454978698.209710,187.422958,123.421371,-692.746887
1454978698.229760,188.174103,123.648727,-693.043518
1454978698.249810,187.347946,123.421097,-692.747314
1454978698.269861,187.872864,123.423111,-692.594421
1454978698.289911,187.497833,123.421860,-692.521484
1454978698.309991,187.423569,123.571533,-692.597412
1454978698.330041,188.473923,123.650162,-692.666870
1454978698.350061,187.423492,123.571671,-692.447449
1454978698.370111,187.497543,123.346786,-692.596191
1454978698.390130,187.272293,123.270767,-692.822205
1454978698.410180,187.572540,123.347046,-692.595825
1454978698.430230,188.323410,123.499252,-693.042175
1454978698.450250,187.572876,123.422043,-692.596069
1454978698.470300,187.273895,123.645996,-692.598511
1454978698.490320,187.349228,123.721252,-692.598389
1454978698.510370,187.272568,123.345917,-692.672485
1454978698.530389,188.472641,123.350006,-692.815796
1454978698.550439,187.421936,123.196381,-692.746094
1454978698.570489,187.648209,123.497330,-692.595947
1454978698.590539,187.572540,123.347046,-692.595825
1454978698.610620,187.648346,123.497025,-692.895874
1454978698.630670,188.323761,123.574249,-693.042419
1454978698.650689,187.423523,123.571609,-692.522461
1454978698.670739,187.647003,123.272690,-692.220154
1454978698.690789,187.647873,123.422318,-692.595642
1454978698.710809,187.724838,123.872711,-692.446838
1454978698.730859,188.398300,123.499756,-692.816772
1454978698.750879,187.646881,123.197250,-692.669861
1454978698.770929,187.423798,123.646744,-692.372681
1454978698.790979,187.423523,123.571609,-692.522461
1454978698.810998,187.498093,123.421326,-693.046448
1454978698.831048,188.099213,123.648239,-693.268921
1454978698.851068,187.949615,123.798294,-692.670288
1454978698.871118,187.424347,123.721298,-692.822937
1454978698.891168,187.424316,123.721375,-692.747925
1454978698.911218,187.274002,123.645767,-692.823486
1454978698.931299,188.100021,123.873672,-692.819702
1454978698.951349,187.124313,123.720306,-692.749634
1454978698.971399,187.725266,123.947571,-692.597107
1454978698.991418,187.424927,123.871521,-692.598511
1454978699.011468,187.050980,124.095123,-692.676331
1454978699.031518,188.325012,123.874466,-692.818481
1454978699.051599,187.799576,123.797852,-692.596130
1454978699.071649,187.499344,123.721558,-692.822510
1454978699.091668,187.198639,123.570572,-692.748657
1454978699.111718,188.100830,124.099121,-692.370544
1454978699.131799,187.874680,123.797882,-692.820679
1454978699.151819,187.048569,123.570206,-692.599487
1454978699.171869,187.348969,123.646103,-692.748108
1454978699.191888,187.722824,123.422653,-692.520264
1454978699.211938,188.024155,123.648132,-693.119385
1454978699.231958,188.248199,123.499451,-692.592590
1454978699.252008,187.273590,123.570923,-692.673218
1454978699.272027,187.273895,123.645996,-692.598511
1454978699.292077,187.047806,123.420334,-692.448975
1454978699.312097,188.023010,123.423340,-692.893555
1454978699.332147,188.099106,123.648453,-693.043945
1454978699.352197,187.872971,123.422882,-692.819397
1454978699.372216,187.498566,123.571793,-692.596985
1454978699.392236,187.498215,123.496796,-692.596741
1454978699.412286,188.099991,123.873749,-692.744751
1454978699.432336,187.950134,123.872910,-693.045532
1454978699.452386,187.273560,123.570999,-692.598267
1454978699.472406,187.348099,123.496475,-692.372559
1454978699.492456,187.047882,123.420197,-692.598999
1454978699.512475,188.098007,123.423599,-692.893188
1454978699.532525,188.098633,123.573761,-692.743652
1454978699.552606,187.346802,123.196335,-692.521545
1454978699.572656,187.197617,123.345566,-692.747864
1454978699.592706,187.574005,123.646820,-692.821838
1454978699.612756,188.249985,123.874283,-692.743896
1454978699.632806,187.873550,123.573120,-692.594910
1454978699.652856,187.198212,123.495728,-692.598389
1454978699.672876,187.198318,123.495499,-692.823364
1454978699.692926,187.198898,123.645721,-692.598938
1454978699.713006,187.874435,123.722656,-693.045410
1454978699.733056,187.648895,123.647324,-692.596436
1454978699.753106,187.497986,123.421555,-692.821472
1454978699.773156,187.274307,123.720840,-692.748779
1454978699.793206,187.799179,123.722931,-692.520874
1454978699.813257,188.325119,123.874237,-693.043457
1454978699.833307,187.349579,123.796249,-692.598633
1454978699.853357,187.199234,123.720718,-692.599182
1454978699.873407,187.423904,123.646530,-692.597717
1454978699.893426,187.423798,123.646744,-692.372681
1454978699.913476,188.475021,123.875000,-692.817627
1454978699.933496,187.049591,123.795197,-692.600281
1454978699.953576,187.574615,123.796967,-692.672363
1454978699.973626,187.275299,123.945908,-692.674561
1454978699.993676,187.424438,123.796814,-692.298218
1454978700.013726,187.874359,123.722809,-692.895447
1454978700.033746,187.273514,123.571075,-692.523254
1454978700.053796,187.273560,123.570999,-692.598267
1454978700.073846,187.273209,123.496002,-692.598022
1454978700.093927,187.423569,123.571533,-692.597412
1454978700.113977,188.174301,123.724030,-692.743774
1454978700.134027,187.499619,123.796707,-692.672791
1454978700.154107,187.273209,123.496002,-692.598022
1454978700.174157,187.348557,123.571259,-692.597839
1454978700.194177,187.047775,123.420410,-692.374023
1454978700.214227,188.023087,123.423187,-693.043579
1454978700.234277,187.573135,123.497192,-692.446350
1454978700.254297,187.271957,123.195770,-692.821899
1454978700.274377,187.124268,123.720383,-692.674622
1454978700.294427,187.347977,123.421021,-692.822327
1454978700.314477,187.649338,123.722092,-692.821716
1454978700.334497,187.123352,123.495163,-692.898804
1454978700.354547,187.048218,123.495209,-692.599243
1454978700.374566,187.348663,123.571030,-692.822815
1454978700.394647,187.198013,123.420410,-692.898132
1454978700.414666,188.173996,123.648956,-692.818542
1454978700.434716,187.272568,123.345917,-692.672485
1454978700.454767,187.047913,123.420120,-692.673950
1454978700.474817,187.272980,123.420761,-692.822754
1454978700.494867,187.873581,123.573044,-692.669922
1454978700.514886,188.100128,123.873444,-693.044739
1454978700.534936,187.422546,123.346527,-692.596680
1454978700.554986,187.272903,123.420914,-692.672729
1454978700.575006,187.571548,123.121979,-692.670044
1454978700.595056,188.549652,123.800354,-692.741943
1454978700.615106,188.398727,123.650269,-692.292297
1454978700.635125,188.398727,123.650269,-692.292297
1454978700.655175,188.473785,123.650452,-692.366882
1454978700.675256,188.997910,123.502701,-691.988464
1454978700.695306,189.898865,123.730957,-691.909302
1454978700.715356,189.748535,123.655426,-691.909851
1454978700.735437,188.848434,123.652451,-691.689819
1454978700.755487,189.373093,123.579315,-691.686646
1454978700.775537,190.198685,123.732376,-691.532593
1454978700.795617,190.874359,123.884766,-691.529419
1454978700.815667,191.398529,123.736923,-691.226013
1454978700.835748,191.024048,123.885971,-690.853638
1454978700.855798,190.873734,123.886032,-690.254456
